3.461759501462188915e+00 9.336428924469569735e-02 5.738840581834686594e-01
3.709843264236625693e+00 1.668644346319387295e-01 6.012050232269703365e-01
3.975396384240928338e+00 1.980868805199593463e-01 5.855595720940605098e-01
3.552627038953023231e+00 8.307352093489721312e-02 6.155248226163213543e-01
3.776166662224651471e+00 1.024347402784538119e-01 5.203283400582099372e-01
3.855162321530501313e+00 1.548482067602851564e-01 6.902120540333124277e-01
3.838046570809746427e+00 9.540722901265794031e-02 6.692461783620717863e-01
4.268601894819250120e+00 1.420640258305505832e-01 5.258539043306509342e-01
3.448626526749615451e+00 1.866681925236124973e-01 6.036336043961895159e-01
3.616603185784439844e+00 1.179618577917951605e-01 6.824705049684998137e-01
4.052991512671363594e+00 1.251448301130548835e-01 6.000332581467996418e-01
3.772349666040292870e+00 1.781640445032513786e-01 5.852282059711203521e-01
4.034459259104256290e+00 8.126898349897980489e-02 5.980007262664389645e-01
4.246011338538500546e+00 1.367314801704438698e-01 5.439710551269949512e-01
3.757202584223998887e+00 1.996716681716791952e-01 6.651491250166522429e-01
3.625467537986360789e+00 1.268040703151203652e-01 6.989786519622540606e-01
3.743902365780430230e+00 1.857372222697319941e-01 6.781783605708505691e-01
3.428905436394429351e+00 1.267767574286353116e-01 6.406973326343929909e-01
3.879308290310762963e+00 1.202565151584596564e-01 5.428549057859209936e-01
3.608349842568086885e+00 2.147124671206211977e-01 6.495770677493774015e-01
3.635548563792709409e+00 1.553194399739910303e-01 5.064290096139700825e-01
3.405827632315698850e+00 2.089332691805430020e-01 7.120072244683973706e-01
3.468701312219851118e+00 2.321502749432997614e-01 5.675056191913840919e-01
3.653005335562867106e+00 1.840398538355123847e-01 5.810718501402070135e-01
3.822665346968068700e+00 1.968429958513361333e-01 5.757526680448258327e-01
3.869930027556461205e+00 1.000937594181095930e-01 5.931989235768725388e-01
3.623688525771620483e+00 1.633538340123069088e-01 6.228843756497294271e-01
3.458131695163828567e+00 1.927570958553839198e-01 6.492777658169121002e-01
3.644114415917571126e+00 2.243803941666887569e-01 6.564663732665847462e-01
3.520971163112742275e+00 2.059625775212514387e-01 6.479395789361854785e-01
4.010468838460385932e+00 1.798164038970191947e-01 5.817588689932096102e-01
4.334880250430328097e+00 1.280649896542775390e-01 6.116435976117323703e-01
3.451780361947299980e+00 1.525104107626845396e-01 6.834336828157485666e-01
3.760591013334320554e+00 1.355297551008488310e-01 6.351019463270932697e-01
4.276331808059808282e+00 1.935301193715471268e-01 6.652579523078528956e-01
3.744071400663199878e+00 9.623708366008998372e-02 7.320359490231660438e-01
3.805742120791570482e+00 1.762030722310575226e-01 5.645394156843926980e-01
4.243454303321216869e+00 1.320232888398041871e-01 5.255481216833127744e-01
3.884300580504569833e+00 7.835229343093001730e-02 5.615537265222150243e-01
3.569542900563229981e+00 8.835978158503549063e-02 7.523148804465837891e-01
3.842788418344103007e+00 1.777890402090300803e-01 6.478680861659140700e-01
3.833295914802774096e+00 1.946430685320927889e-01 6.111697495247009337e-01
3.703815647480021234e+00 1.141113929219701173e-01 5.573615313298965201e-01
3.825376572532475539e+00 1.853248911571334090e-01 6.601118965447529963e-01
3.931470020119946174e+00 1.938650860208794846e-01 6.669236446631169324e-01
4.192588629507361553e+00 1.568002287406297657e-01 5.700279381702004766e-01
3.969705821549407432e+00 1.547119838498033639e-01 7.264505785424968387e-01
3.313883696151419755e+00 1.617945194295829503e-01 6.586491562885300466e-01
3.741866727031510020e+00 5.417369441685117304e-02 6.820257965837180913e-01
3.433732080491338046e+00 7.678678795918571220e-02 6.788138943917441104e-01
3.600272499965095907e+00 2.081024270369101203e-01 6.779329785567855815e-01
3.447557590654579229e+00 1.595123972350714903e-01 5.275940039254695124e-01
3.619430487086670922e+00 2.038681098625866883e-01 6.570984318790916712e-01
3.968103255042416677e+00 2.031888168924987359e-01 4.836417788692102260e-01
3.709859197348952531e+00 9.840596252087555063e-02 5.942913878368222269e-01
3.811462884237546866e+00 1.515519541990549002e-01 6.775312720156323465e-01
3.893249823631754314e+00 1.028345649885546165e-01 6.519940953102266734e-01
3.382086708688752275e+00 2.237830749328594271e-01 5.519302115348827531e-01
3.871368530161612753e+00 9.613232249564548915e-02 6.006338318860646730e-01
3.392207090612722631e+00 1.823796928004884355e-01 7.141896931560981487e-01
3.938960632903395265e+00 1.496216108489018815e-01 5.299787507619153626e-01
3.542230215679433858e+00 1.382356518563715997e-01 5.248618367710469190e-01
3.816267469858952488e+00 2.157775618849082921e-01 6.836395367387039235e-01
3.803474566202427631e+00 1.825731517674753501e-01 6.184819183062271186e-01
3.577250656384815208e+00 2.082834792103945842e-01 6.350557780698161681e-01
3.982858374823432968e+00 1.081732874514800546e-01 5.549190016055998154e-01
3.703202293079429719e+00 1.652492140359648753e-01 5.915780372124497255e-01
3.685146066809473098e+00 2.121372030187905211e-01 5.360583671856793408e-01
3.410144750819630755e+00 8.219242340779848999e-02 6.859249804122291572e-01
3.491518858693164251e+00 1.014739087679651930e-01 7.526777181667390071e-01
3.969084218664458152e+00 1.413827875037299009e-01 6.207587696112011333e-01
3.742634687991998721e+00 1.730299871767408681e-01 4.907949817847713780e-01
3.668875332327298011e+00 1.514863084710117158e-01 5.052128299128967326e-01
4.152952689351988802e+00 1.291721689975066367e-01 6.031386911588807465e-01
4.312657088547083184e+00 1.184970029894212157e-01 6.627591528898628681e-01
3.601167002095863712e+00 1.152250738539539743e-01 4.521112117446615675e-01
3.910271507884296227e+00 9.179724443475681395e-02 5.818116619295606862e-01
3.454255916051105491e+00 1.213518321277667622e-01 6.683244525028134708e-01
3.432512850557731809e+00 1.720615519226877943e-01 4.785553604764780644e-01
3.851791022545658638e+00 1.766889426698481924e-01 6.845304983227248341e-01
3.670716007077608367e+00 1.629815448521161891e-01 5.359497872423877318e-01
3.375992969354268958e+00 1.879006443666787207e-01 6.722923404443552631e-01
4.369202334130763532e+00 1.814949698165856662e-01 5.880208682182831437e-01
3.608156161575758691e+00 1.069927318663548010e-01 7.327381587993101464e-01
3.793770685367630513e+00 2.167743209892094847e-01 6.072066750423894543e-01
3.964325722167699961e+00 1.744852579886273514e-01 6.948963405295881524e-01
3.593217154480631059e+00 1.802610095625485354e-01 7.004837648061483790e-01
4.076149305239169962e+00 1.267331869963062019e-01 6.734937765703246093e-01
3.315562214268338082e+00 8.646249698162951358e-02 6.245708714540884055e-01
3.824451691686119315e+00 1.078677040137342169e-01 6.188975010443895641e-01
3.656267051803486545e+00 1.498312113585884564e-01 7.232272699956259210e-01
3.537628080464471747e+00 1.964020574911493344e-01 6.494573304612443199e-01
3.591831735251714619e+00 1.250671540183538322e-01 7.777760611376733912e-01
3.752264292353829855e+00 1.281340725883482468e-01 5.265150547823514993e-01
3.658796257643591066e+00 1.195591797456485583e-01 6.034153209925099404e-01
3.812616535359564462e+00 1.316441732914507001e-01 6.726430368846022523e-01
3.450455985780525925e+00 1.548367279002655916e-01 5.901346748040599000e-01
3.990249819435462975e+00 2.081302500243351616e-01 5.916000744607241568e-01
3.733004023596782961e+00 1.368037900177150323e-01 6.483640088297193405e-01
3.826682746450030592e+00 1.429566162789709105e-01 4.786216965770254683e-01
3.909522771838958910e+00 1.295023423558054887e-01 5.753426798453650237e-01
3.794021848283353648e+00 1.755867426459252478e-01 8.024129199211789132e-01
3.903623528760673089e+00 1.019441065774672334e-01 5.286984691768816802e-01
3.619621720453797042e+00 1.427835357213333711e-01 5.459978756698409263e-01
4.008955336892984889e+00 1.127017720626014297e-01 7.618282014077656372e-01
3.750798410932390414e+00 1.318629269697633999e-01 7.351921914234861299e-01
3.537476689337842650e+00 1.377144943629599605e-01 6.474907996367954555e-01
3.631930508054774354e+00 8.422169029425988218e-02 7.193987143688582719e-01
3.445355020973075444e+00 1.713822483477690506e-01 6.435842165641254553e-01
3.315493971109666482e+00 1.592917949274510747e-01 6.782361606242008900e-01
4.103313870407458097e+00 1.577087191447693049e-01 6.769741792872624453e-01
4.018646420735162650e+00 1.553786456444838371e-01 7.094790703450618574e-01
3.819577925314821876e+00 9.121529172355412329e-02 6.850576322028373299e-01
3.292310703212185885e+00 1.949950781929681853e-01 5.775598282373766157e-01
