3.979280818953550902e+00 2.117341905954276959e-01 1.941878726093744234e-01
3.995944938500012533e+00 2.296891817120727819e-01 4.009027631912191469e-01
3.868433220920162618e+00 2.588470128139687687e-01 2.193921551757206101e-01
3.696555174326046078e+00 1.717358556787908497e-01 4.348290283983019533e-01
3.724456632221547103e+00 1.739947861676298668e-01 3.074657544277991095e-01
3.769756226982325931e+00 2.382783841186868756e-01 3.078700506634027279e-01
3.789627546812066150e+00 2.558121017739128367e-01 3.650716418491943838e-01
3.466187388487635523e+00 2.708557105413877952e-01 1.861798168629621442e-01
4.220005756357584126e+00 2.268952498604005497e-01 3.423821238957709956e-01
4.190124835802863323e+00 1.895523299440164955e-01 3.537006527207637863e-01
3.499989710846127977e+00 2.464473933984181186e-01 3.406724357833729178e-01
3.269009914725686361e+00 2.449816807384997130e-01 2.983049786902867151e-01
3.448603171923683597e+00 2.649205516313860032e-01 2.421327879745762690e-01
3.609814506499628983e+00 2.773805338803639886e-01 2.409537958346422704e-01
3.616263351076674404e+00 2.488139251097485904e-01 2.727658851382455119e-01
3.713728577085922300e+00 2.296410864611272418e-01 1.491650043901837086e-01
3.625216463775993603e+00 2.186400459498551441e-01 2.836393478054832773e-01
3.812624726747681159e+00 2.082396668666449124e-01 3.806411068174740953e-01
3.230629025434436752e+00 2.406601190832078352e-01 2.416816755580191156e-01
3.922360532332003213e+00 2.654507777349286446e-01 2.876231191957577815e-01
3.500075439777333930e+00 2.848950420636087166e-01 3.593930060054122411e-01
3.673082574313592197e+00 1.669318505726758439e-01 2.780331223572355959e-01
3.948592811475827080e+00 2.484611314468771759e-01 4.106172351566217960e-01
3.550681558510705660e+00 2.797841603864074100e-01 2.231808802665491420e-01
3.973296807943119457e+00 2.662037226550584279e-01 2.163626234655369740e-01
3.731824869691974911e+00 2.682420579697925023e-01 3.184428089362932313e-01
3.611251475140479172e+00 2.526828572445429799e-01 2.174917068586333657e-01
4.043792710655287337e+00 2.745937958350698760e-01 2.755319358988355671e-01
3.887559591954398819e+00 2.313738332714909418e-01 1.825368910146820123e-01
4.050215513311240301e+00 2.499099189719520275e-01 4.081521591295509954e-01
4.025463717395376229e+00 2.042573023491722761e-01 1.867283788560844815e-01
3.468089594178777268e+00 2.668150880407293979e-01 4.189465167353436104e-01
4.272143996857812098e+00 2.800434898745554069e-01 3.601082075878506705e-01
3.870029730141672175e+00 2.309433566334936350e-01 3.772015994419553042e-01
3.879067968851092729e+00 1.961182219111687330e-01 3.283196465809127829e-01
3.932592277490989385e+00 2.083773707115095797e-01 3.001762298134425522e-01
3.417927572982525142e+00 2.886350162829179888e-01 2.902187404505149337e-01
3.703018834332785669e+00 3.347745285043674524e-01 3.802078528941880697e-01
3.469796972637945398e+00 2.375971741274325033e-01 2.180658163327635901e-01
3.825286513358110430e+00 2.111533311861544249e-01 4.201435261401299526e-01
3.539137472540188512e+00 1.901521636098375545e-01 2.251986824111407715e-01
3.706126885991735787e+00 2.862276156220888157e-01 2.490680611077554785e-01
3.536935264707570692e+00 2.793960783689376504e-01 3.174061829835996829e-01
4.008160321949961968e+00 2.816251336716257270e-01 3.972594401459536573e-01
3.604512547043063453e+00 2.131333785391217872e-01 3.177830013968052092e-01
3.321345081763864115e+00 2.823721450702066371e-01 3.664401287659140860e-01
