3.388589698954044938e+00 3.122981926314792878e-01 3.415251568638458801e-01
3.710224705701805181e+00 2.371546251927597881e-01 5.035323913058639134e-01
3.358408239785236393e+00 2.713968517328959051e-01 2.021694262654887830e-01
3.759056030802969239e+00 2.443316167179190868e-01 2.652627259831923934e-01
3.765199249428265116e+00 1.675835960193026719e-01 4.395041969303081220e-01
3.716591270190665153e+00 2.109119736498011322e-01 4.092663594435014263e-01
3.542268416225384353e+00 2.476059421709640995e-01 3.986320080330457705e-01
3.689181877699027279e+00 2.819684096342487400e-01 3.435661215983968342e-01
4.076062514879696508e+00 2.530101632977072024e-01 2.042473463065845596e-01
3.917072979610540351e+00 2.929702091332228586e-01 4.125908589691117956e-01
3.514365792878121120e+00 2.822142157856662448e-01 2.177891975278487546e-01
3.438982313555960513e+00 3.066363104603944123e-01 4.337634613914564952e-01
3.727756977857069387e+00 2.277604323134105047e-01 3.541087252852702649e-01
3.778876718836147397e+00 2.805730176140622811e-01 3.347780243053259941e-01
3.787517647662959064e+00 2.166482060433926882e-01 3.857327298529726889e-01
4.032989896377829453e+00 2.597540359468385462e-01 3.529571725198583643e-01
3.774266766935308492e+00 2.795749748921166344e-01 4.940542583711851066e-01
3.950767768326239437e+00 2.260037864136311969e-01 1.560977181667030922e-01
3.835449479585300026e+00 2.407192299688743764e-01 2.925404097753901977e-01
3.914622884387984669e+00 1.987582663217055123e-01 4.305155064274915899e-01
4.057301130440571058e+00 2.778367609980375574e-01 3.444020508344014520e-01
3.609389257055029887e+00 2.154081550585786042e-01 3.839664977070507135e-01
3.796137284891203389e+00 2.778217445392313079e-01 3.107909533912628919e-01
3.489024058685422869e+00 2.498598469352357743e-01 4.284751111142779401e-01
3.743974822995831175e+00 2.261348333484241024e-01 2.627907762882203402e-01
3.949212527727392619e+00 2.969281370804058851e-01 2.035694374992717826e-01
3.599784294198157930e+00 1.544561834565648661e-01 2.918984292483962628e-01
4.212994229067761331e+00 2.235556891294691872e-01 4.178132838647238834e-01
3.574009795126549260e+00 2.698995145105716476e-01 2.737062824199287259e-01
3.860935257729462222e+00 2.116214554595501340e-01 3.149953158814825516e-01
3.646091114533296373e+00 2.762613288481846618e-01 2.880458980704090344e-01
3.479438050147862782e+00 2.753883854093960859e-01 4.400035679892847496e-01
3.715516567869508791e+00 2.327595284229698192e-01 2.958954452774262278e-01
3.579759669810058220e+00 2.578446866762491019e-01 1.624541068218413320e-01
4.263760401248514853e+00 2.603113485892740719e-01 3.292602918447548044e-01
4.307443913941380487e+00 2.037436505234591078e-01 3.609331058973538342e-01
3.184912719358797162e+00 2.851418114571713236e-01 2.763326316490519741e-01
3.613549433446448855e+00 2.534505158527140534e-01 1.300262549245814470e-01
4.008344283567532251e+00 3.093064293835142142e-01 4.444531013058413138e-01
